ds,yhat,yhat_lower,yhat_upper
2016-11-01,6485.375193711782,5912.730670714035,7070.462859910875
2016-12-01,6907.957582575736,6371.350251624099,7465.677747786666
2017-01-01,7007.934235978269,6455.225713869589,7585.839041997511
2017-02-01,6692.184494364891,6149.116818186342,7248.870132838041
2017-03-01,7763.950572835258,7182.529550444421,8334.263879842369
2017-04-01,7639.295678507052,7080.692643129428,8230.836505931524
2017-05-01,8521.962775894848,7907.124797568407,9138.511481152116
2017-06-01,8939.818829535252,8410.295913038117,9571.276924779853
2017-07-01,9422.858209758107,8846.406419016452,9993.137243776555
2017-08-01,8446.296479438712,7840.0749903786145,9027.017525031179
2017-09-01,8362.243415460684,7781.499645875785,8922.704115462457
2017-10-01,9021.926882217034,8399.71119543224,9597.214073619423
2017-11-01,8588.510783369333,7992.63131170324,9199.160446641545
2017-12-01,8708.048339183888,8117.208822157115,9239.446321056535
2018-01-01,8610.164485609917,8011.102735945273,9167.605702678473
2018-02-01,8001.73152782856,7450.176397886843,8566.445101413094
2018-03-01,9078.790934150988,8515.366850697932,9674.043968668424
2018-04-01,8722.352499824172,8132.510414053845,9335.388656863208
2018-05-01,9392.642828460484,8817.500093599429,9966.631430421145
2018-06-01,9418.795726880511,8853.726424687517,9965.396661707226
2018-07-01,10215.052212649123,9641.922092710758,10807.287479229293
2018-08-01,8828.603078789549,8169.029549388423,9360.868280003257
2018-09-01,8605.882337370766,8017.279053879938,9243.982695967237
2018-10-01,9078.845600872077,8523.314192418477,9637.232888251174
2018-11-01,9019.495945128385,8442.877728479934,9532.590507987354
2018-12-01,8957.052982096266,8367.13855202513,9518.337516057603
2019-01-01,8884.20418100789,8334.103281241121,9524.195265973292
2019-02-01,8261.54349362482,7674.6840107249245,8855.497290021773
2019-03-01,9390.977494883411,8811.981747557016,9936.584069039769
2019-04-01,9040.929489564425,8478.934077668582,9597.055823037452
2019-05-01,9629.915945610757,9004.547954686015,10198.803370245012
2019-06-01,9461.745913100354,8871.355255105422,10011.899206510336
2019-07-01,10804.716618386115,10257.875920213659,11399.19581867117
2019-08-01,9212.1126593316,8638.978120698028,9789.491850216198
2019-09-01,8841.403018355422,8237.426727368582,9442.705537561069
2019-10-01,9122.067981752632,8539.471543794556,9726.789081715913
2019-11-01,9462.489639024298,8890.34246881658,10086.272736685596
2019-12-01,9202.799577747794,8656.392304997897,9781.415287970722
2020-01-01,9158.444413069448,8566.831998205796,9753.786259103164
2020-02-01,8522.486865516394,7888.989381337417,9105.566884951275
2020-03-01,9603.013155663608,8943.629859417748,10264.524674407074
2020-04-01,9180.34258432827,8528.995553627858,9807.115516614323
2020-05-01,10097.52704088129,9330.466791101566,10802.829660820295
2020-06-01,10547.752835258338,9700.714805693486,11357.531063682613
2020-07-01,10314.615250108822,9435.095921118496,11144.819206751896
2020-08-01,9148.626099048988,8309.47696445243,9970.542992014358
2020-09-01,9195.40806756806,8273.926221150656,10083.954097189413
2020-10-01,10142.996110648553,9147.515619225105,11158.423596051327
2020-11-01,9253.48842963308,8167.067238652588,10277.293127836467
2020-12-01,9574.033315348433,8353.760617417218,10600.27026400145
2021-01-01,9434.621794941357,8340.167513108798,10618.410393763485
2021-02-01,8760.058213515336,7631.073917950148,9922.930714331795
2021-03-01,9916.1492391819,8470.765899491103,11282.76103778071
2021-04-01,9502.593904238955,8027.644566096949,10854.886948626527
2021-05-01,10340.934033546653,8754.041173772746,11912.62883794353
2021-06-01,10581.475826445061,8754.491016325213,12279.299335068627
2021-07-01,10895.536686403746,9135.418187798861,12666.741973228616
2021-08-01,9539.68905742873,7834.62262528246,11154.402749098686
2021-09-01,9441.358760408742,7489.815715617573,11190.15914099391
2021-10-01,10182.645093181409,8025.548264338883,12104.28420879766
2021-11-01,9690.152109165516,7720.321564778777,11644.607822238208
2021-12-01,9821.786886456866,7751.293870830137,11928.354985706406
2022-01-01,9708.095689884205,7492.121043956656,11785.41284587972
2022-02-01,9019.239294201336,6777.914552968399,11065.019001411649
2022-03-01,10230.364462056286,7607.724424625167,12736.835693079758
2022-04-01,9825.744954676256,7261.821439054616,12401.911277691142
2022-05-01,10577.74975282458,7708.603577851128,13381.181629520848
2022-06-01,10604.029355646533,7639.604823284798,13483.026177571099
2022-07-01,11497.171524123036,8103.1281743371155,14712.288176115442
2022-08-01,9933.762115083073,6979.8122142532475,12880.63501874627
2022-09-01,9680.307550153379,6732.712082365039,12622.899447527192
2022-10-01,10209.420868881787,6878.347644412636,13485.434902408357
2022-11-01,10139.72053076297,6685.272124885031,13432.814324052102
2022-12-01,10066.692199802015,6499.560822122238,13498.165732539757
2023-01-01,9981.933053798308,6434.156473244186,13381.251393663135
2023-02-01,9279.667403449432,5788.415184125724,12592.693007672538
2023-03-01,10545.562002356017,6619.388515738936,14451.075139599028
2023-04-01,10149.584779080602,6236.273665741917,13984.453084635645
2023-05-01,10807.830455868423,6521.145086047114,15112.598418801814
2023-06-01,10616.094173705955,6218.1554595969665,14997.518120404657
2023-07-01,12119.615430313892,7048.710384905226,17064.690522942652
2023-08-01,10330.309346797498,5918.542474517311,14668.268613493352
2023-09-01,9911.844765010603,5508.953963991061,14224.252172814515
2023-10-01,10223.751391695281,5522.752490454636,14847.524679101985
2023-11-01,10602.365186904857,5697.8147160185945,15553.540344320463
2023-12-01,10308.656792911133,5451.850554957006,15081.445272170624
2024-01-01,10256.172788738533,5066.6792353535475,15388.43789697818
2024-02-01,9541.39824188786,4790.903415742744,14419.070942181701
2024-03-01,10748.389440981662,5303.4751614566285,16400.54279834901
2024-04-01,10272.541752898132,5030.995160627746,15835.485916879343
2024-05-01,11295.917420273874,5073.167147085479,17350.386992529184
2024-06-01,11796.432262087923,5227.34001445078,18208.082457013676
2024-07-01,11532.733953658275,5171.953036234603,18083.205676855592
2024-08-01,10226.345148176948,4248.93355137138,16179.70607798751
2024-09-01,10275.937255732397,4113.333709924328,16396.34139053941
2024-10-01,11332.005036352713,4365.178463222284,18322.295758053348
2024-11-01,10335.533765320926,3903.4836974218783,16861.663758314186
2024-12-01,10690.879510531171,3979.1380892198526,17654.314330135618
2025-01-01,10532.487688319996,3730.864578111739,17274.883904484424
2025-02-01,9776.917364547608,3181.316111570667,16398.230569725074
2025-03-01,11064.651312326223,3473.9755571029873,18562.876099004567
2025-04-01,10600.49928447675,3334.0984510522417,17830.321888157756
2025-05-01,11532.871296644016,3503.4906142558957,19591.43244560123
2025-06-01,11798.163229540258,3507.0298138665853,20511.649356155423
2025-07-01,12145.38473281295,3610.9788863424887,20918.104614518037
2025-08-01,10631.348109913895,2689.3823200101356,18498.779252610606
2025-09-01,10519.148575047102,2826.646253274258,18857.31797206801
2025-10-01,11342.338948673196,2682.8838567183893,20275.844853927243
2025-11-01,10791.095830002709,2659.673740580538,19441.637800175093
2025-12-01,10935.088974076747,2451.2784089656047,19777.604132961595
2026-01-01,10805.87058731134,2211.1304512226925,19552.63259035021
2026-02-01,10036.678309560126,1951.5662299850244,18324.399103609565
2026-03-01,11381.93798996303,2155.27352247296,21076.827858994162
2026-04-01,10929.137409526931,1990.5327303611923,20388.48702415477
2026-05-01,11762.856677188443,1985.8144044493506,21826.72866517061
2026-06-01,11789.262984405985,1940.942763279587,22045.63003744571
2026-07-01,12779.29083559754,1886.8220970775665,23985.817648653203
2026-08-01,11038.921151377755,1403.519637675402,21036.373073541465
2026-09-01,10754.732762936828,1383.3971236647533,20560.66014382227
2026-10-01,11339.996136891652,1098.4335119841612,21767.066860733496
2026-11-01,11259.945116394229,1005.8709765723079,22014.65154434396
2026-12-01,11176.331417505982,798.3654776137636,22023.828707789013
2027-01-01,11079.66192658734,958.0763737371996,21966.349694288132
2027-02-01,10297.791313277115,448.78065386040765,20507.13317708682
2027-03-01,11700.146509830376,253.84745930068092,23564.950428887474
2027-04-01,11258.240068596664,69.1015774054749,22626.600686028894
2027-05-01,11985.744966123813,100.66747085659908,24303.62836880077
2027-06-01,11770.442434310671,-33.38098553223701,23936.40167385158
2027-07-01,13434.514242240106,-502.3794811941328,27546.1208901016
2027-08-01,11448.506034264274,-260.172690055893,23629.474587917153
2027-09-01,10982.286511667224,-546.0302227062739,22906.995745661916
2027-10-01,11325.434801636868,-708.8668107917064,23501.128845649644
2027-11-01,11742.240734783389,-975.0354609921089,24841.02589057117
2027-12-01,11414.514008074058,-1212.9700178611124,24359.828130362628
2028-01-01,11353.901164409292,-989.8172989828269,24683.33271208654
