ds,yhat,yhat_lower,yhat_upper
2018-06-01,26141.992763639722,19202.36903841049,33874.82723393901
2018-07-01,29097.686514537465,22147.64570381859,35739.632811277166
2018-08-01,27621.899621194687,20623.91601398885,34488.3281467579
2018-09-01,23252.189923357626,15628.357671172163,30237.455338692074
2018-10-01,24207.30409499254,16973.142588647795,31446.25962284616
2018-11-01,19983.015852681547,12045.352591801806,26865.55540122735
2018-12-01,17856.890285882135,10548.053801817203,25116.54670520355
2019-01-01,18839.315033262865,11751.501172676864,25683.899186445968
2019-02-01,18432.31308447084,11258.851457424245,26083.660736057976
2019-03-01,21561.79698549965,14212.07886153724,29037.25228394509
2019-04-01,22953.227503964627,15247.945403824242,30155.439099876472
2019-05-01,23392.12184010242,15794.859071776684,30306.11970796622
2019-06-01,23490.343970788683,16442.670103315162,31167.889781037225
2019-07-01,26147.01963804886,19040.644228490582,32771.44369202927
2019-08-01,24766.08756802403,18024.389237263764,31594.200855279432
2019-09-01,20840.199254127045,13753.579847418994,27842.894105105217
2019-10-01,21681.994702563887,14482.660648915456,28546.143668451114
2019-11-01,17866.255763281013,11471.574979254166,25147.77721709343
2019-12-01,15956.564757204578,8796.879302759458,23104.50378170162
2020-01-01,16810.73009965442,9451.958956467484,23886.29052924768
2020-02-01,16433.119952876474,9675.052348046229,22854.159658128276
2020-03-01,19182.743452333496,12251.595762423622,26486.056251734208
2020-04-01,20478.05539833733,12567.328394829954,27562.10625961371
2020-05-01,20846.583303013427,13841.274146589545,27550.13488052465
2020-06-01,20830.502140174256,13711.12921560867,28348.368247436294
2020-07-01,23085.326967555433,15872.64245088606,30167.358843634516
2020-08-01,21919.383045895014,14734.206151355156,29265.91926388936
2020-09-01,18391.78282016282,11025.977017849904,26001.50831032466
2020-10-01,19086.76374965906,11823.70055423086,26946.640756916997
2020-11-01,15745.54436150251,8318.17605331359,22796.487375395907
2020-12-01,14025.7664351306,6698.977900498028,21013.80683595352
2021-01-01,14768.582909835897,7746.960312281951,22035.01389139241
2021-02-01,14407.788402138654,6792.0361397793695,21587.67149417554
2021-03-01,16868.231739701616,10019.751149628148,24539.738153652386
2021-04-01,17907.855542261426,10435.585601734614,25197.933852862523
2021-05-01,18202.35267347684,10867.735940177528,25181.152040785364
2021-06-01,18182.237650842864,11088.531638639213,25718.20900598204
2021-07-01,20142.721759831944,13150.668061378401,27334.055071833838
2021-08-01,19070.893878799856,12631.491629160386,26573.885119265837
2021-09-01,15982.276225616355,8988.027284253632,23403.39414091059
2021-10-01,16567.149104266766,9823.352126422604,23457.571950882455
2021-11-01,13631.114324331504,6870.137759055463,20675.650191938654
2021-12-01,12126.046055249142,5183.114647923147,19326.52168710426
2022-01-01,12741.873033245562,5160.572143175767,19711.4718165629
2022-02-01,12409.40601374097,5343.1722957960865,20220.481305846115
2022-03-01,14480.869179828724,7645.920237204817,21896.59030508817
2022-04-01,15343.4664520026,8048.946069572027,22503.758410964296
2022-05-01,15565.053055415578,8289.112831571807,22884.11203265666
2022-06-01,15535.01970415215,8746.077743722031,23218.22846863433
2022-07-01,17192.759599396893,10638.63824782074,24846.18064021348
2022-08-01,16222.284498686624,9050.422084851816,23142.432173503443
2022-09-01,13571.58838034762,6444.51348512444,20650.147034186415
2022-10-01,14042.514537944891,6876.858146134997,21308.4775001619
2022-11-01,11516.89744274818,4313.937208844038,18575.028431439554
2022-12-01,10225.403577490351,2762.07114102405,17619.829376887654
2023-01-01,10714.569809617968,3530.6839286666464,18100.547743421877
2023-02-01,10409.949538987728,3675.787518530616,17516.404335533847
2023-03-01,12098.721038551525,4385.694002442243,19342.066070016397
2023-04-01,12784.924020979783,5742.2343601971115,20033.86658648456
2023-05-01,12934.39163624511,5667.930608503548,20411.80771207978
2023-06-01,12888.268265026136,5918.8560050749065,19676.27658813837
2023-07-01,14235.639919022293,7294.782461027734,21063.484064146043
2023-08-01,13373.817971183013,6293.377784735291,20581.366404447595
2023-09-01,11159.359259826806,3879.1939297191047,18146.41277606993
2023-10-01,11513.15150126638,4390.292047982057,19293.894929505343
2023-11-01,9402.793683213358,2005.4287746049984,16808.54892809762
2023-12-01,8323.5199729761,1224.5221488247907,15620.699926564048
2024-01-01,8686.646054845452,907.326495417198,15824.437471808991
2024-02-01,8409.26692215534,1609.630750173755,15675.070560184204
2024-03-01,9764.129377308534,2554.6225356278346,16568.993976123602
2024-04-01,10274.579977705642,3125.678642546873,17047.88120299205
2024-05-01,10352.11903772077,3022.0201232356444,17012.993990380655
2024-06-01,10230.92006726644,3160.4427285165757,17478.47043171373
2024-07-01,11214.351462753975,4599.112792738671,18296.46832805789
2024-08-01,10523.630379501426,2997.5215692048955,18445.78626629557
2024-09-01,8723.358854366925,1287.7284163395404,15304.784446153602
2024-10-01,8943.508057195353,2168.196046616325,16013.459051319467
2024-11-01,7282.484100934885,-172.24010716720068,14301.669893116961
2024-12-01,6402.941391477897,-938.7713224325227,13360.395735082013
2025-01-01,6648.410109200748,-809.9239283805173,13660.785702910096
2025-02-01,6392.484669771339,-675.5735366923158,13328.316137799604
2025-03-01,7383.011005631451,129.8123253041041,14389.799947141199
2025-04-01,7716.443931193137,-64.66425238059287,15186.660874496369
2025-05-01,7720.856304709003,842.6089236722128,14495.277029392246
2025-06-01,7582.818340285402,239.1744565773181,14642.528490197215
2025-07-01,8258.167281868748,1421.7889494278563,15547.462129757907
2025-08-01,7676.082609198951,842.8041004865988,14916.510264217439
2025-09-01,6310.285672224752,-696.9298856450746,13144.907006251979
2025-10-01,6415.056352168888,-841.45830330306,14151.214465446481
2025-11-01,5168.140391426165,-2225.272109702635,12807.860994781684
2025-12-01,4500.286632917201,-3135.5897178645005,11460.36954264075
2026-01-01,4620.466436314153,-2378.708066756124,11533.199966841648
2026-02-01,4391.471409415604,-3039.91404148557,11365.52052773676
2026-03-01,5007.215454837615,-1799.8440532721484,12777.576265245663
2026-04-01,5164.182500769515,-2111.0700816723606,11795.855621109653
2026-05-01,5096.147083980911,-1720.6863121974416,12197.698658447287
2026-06-01,4935.038850724807,-2559.361395701824,12212.287035080102
2026-07-01,5294.957949472582,-2192.306862759585,12356.60184531294
2026-08-01,4828.7771470751695,-1918.8062699073234,12321.416796641455
2026-09-01,3895.5662756621123,-3612.6379124177506,10602.684301398382
2026-10-01,3881.9914078657807,-2887.5794566257077,11032.905686952743
2026-11-01,3053.865910635646,-4019.8830049625994,9871.552638453517
2026-12-01,2596.2923744902605,-4326.641789807602,9492.06988475138
2027-01-01,2591.9057748242426,-4224.016355534832,9455.835237015348
2027-02-01,2389.198686509326,-4072.30804493719,9240.822025861395
2027-03-01,2637.0761442876715,-4460.990235167528,9336.906265303216
2027-04-01,2617.9369976732282,-4642.026623727599,9855.069443701015
2027-05-01,2477.7951555029426,-5006.258113587344,9165.171899863757
2027-06-01,2287.1112321838436,-4976.784425225686,9369.257738110527
2027-07-01,2325.041485828064,-4459.748270315491,9270.2438869393
2027-08-01,1982.0476965730852,-5121.20499147609,8812.400689758964
2027-09-01,1478.8950951116908,-5162.130416043441,8340.266725337624
2027-10-01,1344.6537923547003,-6288.168236890624,7688.646092628705
2027-11-01,939.5767690737944,-6264.817902811328,8209.464989133518
2027-12-01,690.6593058532633,-6609.692487404781,7947.50400922396
2028-01-01,562.7172851977749,-6866.384617636895,7864.739766778621
