ds,yhat,yhat_lower,yhat_upper
2015-08-01,28558.95804003908,15205.632794962567,40441.54220153954
2015-09-01,24093.568028462636,11133.8040573016,36553.56164728998
2015-10-01,26406.39742505093,13974.850089805168,39983.10515780452
2015-11-01,21611.185522907508,9214.350858013322,34058.728511881374
2015-12-01,20384.682821176117,7585.666848161475,33413.924720971234
2016-01-01,20597.060372304328,7684.86845339529,34037.137104461464
2016-02-01,19766.594070820312,6693.459259960978,32364.90041276652
2016-03-01,23641.638582447278,10750.140104008893,35871.5338856898
2016-04-01,26168.965446550614,13744.997327659685,38908.948674346626
2016-05-01,27696.765703047815,14594.528786996652,39159.062429147416
2016-06-01,27110.15032909223,15128.735355123677,39873.613481360444
2016-07-01,29264.06415572386,17302.19396795609,41773.519626522044
2016-08-01,27828.17113273898,14813.531400673224,40358.72521435798
2016-09-01,23401.52219476786,10516.64119193631,34925.454659765084
2016-10-01,25651.780856864243,13723.858522715687,38949.756215733345
2016-11-01,21053.721885767714,9065.533729932014,33530.00002122923
2016-12-01,19874.660394298455,7844.834921915032,32661.923952960722
2017-01-01,20084.5072050166,7673.501595852743,32491.113770144988
2017-02-01,19211.759953188197,6142.767838613469,31561.965442118842
2017-03-01,23007.666002341306,10760.730587691847,35735.14257019763
2017-04-01,25458.937833527074,13002.5562784347,37373.62296958989
2017-05-01,26945.533817704603,14191.387756981663,39410.17587733752
2017-06-01,26396.9971223946,12072.656807409137,38953.5183433323
2017-07-01,28520.149331107288,15650.692098263802,40311.84573607973
2017-08-01,27097.761066064744,14900.244085158025,39289.2874582732
2017-09-01,22808.26775741097,10540.377498043226,35396.91927524254
2017-10-01,25001.475701432188,11611.521393962157,37754.27975098465
2017-11-01,20497.38486031426,7335.074928077196,33080.55641649204
2017-12-01,19342.49233293429,6574.842487969101,32120.099631894158
2018-01-01,19544.26276610016,7181.829736008295,31728.141972127843
2018-02-01,18713.285093692575,5752.515282325558,31110.008405388817
2018-03-01,22373.879744705428,9405.460972747178,34834.92875657118
2018-04-01,24749.87119187752,12019.991781864033,36915.024629864
2018-05-01,26195.930459275532,12071.159284128422,38422.728077833635
2018-06-01,25685.367778255506,13839.65227962485,38333.324485622536
2018-07-01,27774.55128788932,14557.597949334157,40482.525103436295
2018-08-01,26367.043549544298,14316.364581187237,39260.02711505826
2018-09-01,22215.294688111153,9716.948161763525,34922.22218597755
2018-10-01,24348.351237150095,12477.940107471424,36983.74898635123
2018-11-01,19941.270312671237,8026.733766233569,32307.49762482965
2018-12-01,18811.240659526844,5863.3416790587735,32286.593935696426
2019-01-01,19005.036512931176,6506.014928607415,30756.62564072389
2019-02-01,18215.351880373713,5607.655448793281,30120.520947486384
2019-03-01,21740.558397251647,9614.115666609281,34363.10162640432
2019-04-01,24042.099782523426,10977.444634036796,36669.809475608774
2019-05-01,25448.212088943776,12514.928817368324,38253.37914439349
2019-06-01,24975.325302099667,12309.566758695959,37739.161285877926
2019-07-01,27027.41204755975,14480.551731909372,39653.45219891835
2019-08-01,25636.131724958097,12518.638420530217,38703.93723304813
2019-09-01,21622.470542007508,10173.405456635064,34324.72660413596
2019-10-01,23692.471139038425,11447.077550413256,36367.5463669067
2019-11-01,19385.31620749273,6915.578343762684,31966.765780603266
2019-12-01,18280.763326307573,5855.586152514362,31155.113381159557
2020-01-01,18466.633257352674,6157.552126629695,30940.14523182815
2020-02-01,17717.642659300534,5133.729222353406,30555.39260874893
2020-03-01,21224.36706211257,9357.87620084376,33665.223273573974
