ds,yhat,yhat_lower,yhat_upper
2020-03-01,5416.566623669407,2555.5342029435506,8278.53794111154
2020-04-01,5668.269616912538,2876.915436738262,8400.664457078236
2020-05-01,5740.161741167674,2722.0610899221647,8489.481428318837
2020-06-01,5696.679830477846,2915.287510986641,8622.692405415642
2020-07-01,6206.801710313923,3607.5944884335627,9002.249112210104
2020-08-01,5832.900638692992,3093.809322418968,8694.248880894393
2020-09-01,4997.472361311185,2268.5448366633736,7817.560638267706
2020-10-01,5214.940766231268,2463.771846182111,7839.106270011439
2020-11-01,4312.995426053301,1446.2446908492143,6945.226371595045
2020-12-01,3852.191834293574,851.2340557631695,6521.084006918665
2021-01-01,4096.576199737098,1331.2107694734207,6877.710834235041
2021-02-01,3935.193055124202,1040.7969739678676,6851.650933115599
2021-03-01,4648.204386494548,1924.9883554213213,7396.981461290568
2021-04-01,4853.8218127631935,1914.4431834215552,7599.486298372555
2021-05-01,4903.787106161996,2086.5412505475424,7571.764277677982
2021-06-01,4862.116877605342,2259.3891908234687,7594.695113244139
2021-07-01,5292.714370334238,2456.3737528851375,8204.608668011018
2021-08-01,4957.025848208698,2048.4910488642363,7893.48975956242
2021-09-01,4240.302013161606,1328.2642392871858,7231.26713801985
2021-10-01,4416.032382326864,1713.9331692721655,7200.927019376415
2021-11-01,3640.425972974595,1130.563120787585,6508.409511904057
2021-12-01,3243.7318737369555,475.19302427535405,6191.288553856703
2022-01-01,3440.039498274414,570.8825927150468,6176.948244115582
2022-02-01,3296.8189551923156,551.593233562299,6247.997821369237
2022-03-01,3880.837878860303,1012.616096217718,6499.94511145306
2022-04-01,4040.750048397289,1082.123904618627,6861.524950833191
2022-05-01,4069.6181299889427,1393.944332214226,6984.774170707934
2022-06-01,4027.9626961493836,1169.2332082341895,6692.560199194343
2022-07-01,4376.519972791872,1697.5366810443356,7265.358745341195
2022-08-01,4081.221315926219,1228.3030312509932,6769.469537574779
2022-09-01,3482.3758712653057,893.9696367408084,6213.8260152389375
2022-10-01,3615.538015926889,1012.9501457920898,6371.1956692336435
2022-11-01,2967.817238179132,192.36954943770547,5774.105378781117
2022-12-01,2635.3259572003476,122.22025466508957,5519.256174470893
2023-01-01,2783.6866323857744,32.71616648941291,5518.045758005983
2023-02-01,2658.3444892675834,50.92794533936755,5509.259398257106
2023-03-01,3114.5736646718783,82.77175132441643,5779.0655704819865
2023-04-01,3229.115773958477,281.87670644068527,5868.862637459357
2023-05-01,3237.6174966621206,299.0841638414193,6179.1868555567235
2023-06-01,3194.079129958449,195.0089673013537,5803.343710476696
2023-07-01,3458.2972636051113,581.9523301029268,6423.743891281439
2023-08-01,3205.5585019697764,521.3327632473349,5936.089891346628
2023-09-01,2723.5993143011938,-57.29226931161673,5575.548588969626
2023-10-01,2813.5785196821157,92.04502270771405,5623.891499931749
2023-11-01,2295.161897189676,-585.8946653457148,4999.526391811589
2023-12-01,2026.8880499697682,-783.889906894128,4887.834998395536
2024-01-01,2127.514122804716,-805.9893935332755,5005.660015980892
2024-02-01,2019.6894239279975,-1059.3026437971744,4717.601381896855
2024-03-01,2355.3521011316634,-402.57205856017885,4927.946275824255
2024-04-01,2425.9219041737088,-497.37462016992134,5215.909137279757
2024-05-01,2417.6653410621,-303.9509370107062,5027.477354999597
2024-06-01,2358.3517284663526,-541.6135700521874,5094.034118879393
2024-07-01,2525.2348495711462,-376.1541137818351,5395.591280081973
2024-08-01,2329.014595486261,-322.787625725519,5137.736845839141
2024-09-01,1956.678836266297,-860.9113818996373,4734.052086847302
2024-10-01,2001.677978922625,-837.0553716162811,4886.272459292635
2024-11-01,1620.2749673917003,-1193.8556557718694,4481.302931336465
2024-12-01,1415.9310787056097,-1372.7485494400985,4194.8505359355095
2025-01-01,1470.5185793961941,-1393.518933986099,4353.267951001471
2025-02-01,1377.803057708096,-1524.8194906959986,4259.268700275234
2025-03-01,1589.347362711142,-1133.878797421068,4543.924011971764
2025-04-01,1614.4210968304112,-1353.3775226458968,4349.346379669393
2025-05-01,1585.5665962172086,-1331.6181479676757,4164.517311234438
2025-06-01,1524.167850688343,-1273.3161287642972,4331.489301653099
2025-07-01,1607.1962082375248,-1208.436855893808,4334.296320134102
2025-08-01,1453.4952093718464,-1403.7468751251477,4467.806300333862
2025-09-01,1197.709105080726,-1650.1060267438527,3945.5268792652832
2025-10-01,1199.960305802397,-1551.2123264323325,3992.4344865763965
2025-11-01,947.5946367086146,-1586.017981436234,3683.072984658331
2025-12-01,807.3296494697902,-1994.9254260969901,3512.683411212879
2026-01-01,814.341881366494,-1988.0122702732867,3542.182179310207
2026-02-01,739.0132702626984,-2013.7807751344737,3524.222810733862
2026-03-01,824.4818558013745,-2081.192567072124,3461.6581817725237
2026-04-01,804.3735794633999,-1997.6904986003906,3619.7136894808227
2026-05-01,755.6171774105113,-2086.643769507924,3727.3747781760558
2026-06-01,690.2109697445378,-1928.4916074646503,3431.8417149890247
2026-07-01,687.1624238204005,-2170.8793681152665,3462.3391901151026
2026-08-01,578.1382007275606,-2391.375487976586,3341.090972942957
2026-09-01,437.85831381382974,-2309.1679246222075,3145.752792062474
2026-10-01,396.8189414633388,-2329.589942667749,2939.9038269949733
2026-11-01,274.8603980215699,-2707.762167317365,3063.4381016408497
2026-12-01,198.66693721301962,-2560.2305938525374,3007.3048939456535
2027-01-01,158.34528693959345,-2689.738481850618,2868.545108967555
2027-02-01,100.01981980430307,-2820.5546804472374,2804.6124520841427
2027-03-01,60.863113888995144,-2818.558019734783,2729.3283316539605
2027-04-01,-4.162754518050492,-2785.600968612841,2806.5567188163195
2027-05-01,-72.22524545012986,-2688.0592437229197,2619.4342711574977
2027-06-01,-143.65506570178576,-3008.152568798321,2519.4810429900194
2027-07-01,-234.78227682928386,-2973.134859313144,2365.0851107886515
2027-08-01,-296.9876123031912,-3060.8697585163395,2453.752968705215
2027-09-01,-322.96733571938074,-3200.562488407545,2426.268893758757
2027-10-01,-407.6243655827295,-3253.058464495648,2528.407984923063
2027-11-01,-397.93934159272004,-3432.2042770639564,2687.064429923105
2027-12-01,-410.14357535913734,-3180.994880821055,2553.1911909119553
2028-01-01,-497.47384142834846,-3419.818394524601,2410.6938294037714
