ds,yhat,yhat_lower,yhat_upper
2027-04-01,47943.898902617046,44636.98782228506,51218.18570588351
2027-05-01,50676.19440704523,47111.394673341376,54183.15948041084
2027-06-01,51412.68378612422,47778.45909104366,55068.88919318568
2027-07-01,52309.538279538654,48871.99661551125,55868.71962559548
2027-08-01,49087.14537105328,45377.42468505743,52542.84771666078
2027-09-01,48555.14970134779,44840.90384753633,52249.279063888185
2027-10-01,49445.987166891675,45809.001174448014,53399.44444404389
2027-11-01,46722.6366551353,43092.40578353363,50244.82675115308
2027-12-01,45373.53919297786,41596.470786143094,49189.76004863902
2028-01-01,45638.32729226512,41870.038878353946,49159.91040077252
