ds,yhat,yhat_lower,yhat_upper
2014-08-01,61350.21918024263,51677.34848635988,72610.23214994822
2014-09-01,53588.57943215761,43722.127478178176,64441.365965675104
2014-10-01,53742.41414061954,43635.73825944244,64565.084418862
2014-11-01,45488.012354790786,35292.34468583812,55761.516346303186
2014-12-01,42158.294334217935,32009.092850409917,52633.35940418657
2015-01-01,43769.205470842855,33750.562507344286,54470.744640568526
2015-02-01,43293.01539836305,33115.98165046145,53484.35634037047
2015-03-01,50202.112300282446,40109.421214420414,60902.0250595292
2015-04-01,53928.17140591881,43297.202507497044,64094.22949298459
2015-05-01,55959.71921219077,45960.513931372065,65976.09243911352
2015-06-01,55695.166430085555,45927.0922400725,65718.44923293109
2015-07-01,60545.41640080733,50738.289918703114,71760.57514695125
2015-08-01,57723.831700135146,47659.514120181055,67899.65104926564
2015-09-01,50426.47099831465,40364.57843103917,61530.301988664214
2015-10-01,50561.97405663196,40930.974942779605,60901.7427643366
2015-11-01,42761.52620165839,31865.64280676481,52584.93568061517
2015-12-01,39622.75280610404,29653.05647745705,49760.46402359698
2016-01-01,41108.44082979404,30488.601319395013,51562.4032446564
2016-02-01,40663.69565946464,30763.167078535622,50997.475370458655
2016-03-01,47250.45364416285,36508.30955229923,57112.722098330916
2016-04-01,50775.829527105234,40831.19736353544,61026.93815807984
2016-05-01,52650.64159918694,41799.65802243092,63457.48036606998
2016-06-01,52229.63242603882,42138.823432484576,63220.58230024244
2016-07-01,56571.77019299924,46048.85557349403,67117.99310704565
2016-08-01,54060.69769892682,43115.6645934828,64163.723840444836
2016-09-01,47156.33141368139,37073.92303762829,57325.79531298361
2016-10-01,47239.99420046792,36861.66408811817,57754.297129082384
2016-11-01,40001.16913705979,29476.95917218051,50327.76661424445
2016-12-01,37042.58509623068,26590.76030129768,47065.30364735885
2017-01-01,38455.02429087484,28653.990709437385,48928.001546134874
2017-02-01,37981.58999039422,27321.57544742134,49347.866979291735
2017-03-01,44123.61396662458,33309.009484529626,54536.4850778431
2017-04-01,47385.00144891883,36499.431016554336,57022.404783913895
2017-05-01,49120.553067713765,39008.774498257575,59138.20983380731
2017-06-01,48754.25380806047,38509.72752163031,59717.111404689946
2017-07-01,52848.92199161951,41912.19222081813,63700.382104767086
2017-08-01,50437.644864745125,39680.85296888372,61393.48847960398
2017-09-01,43991.97819161604,33305.26197901775,55071.73510276402
2017-10-01,44062.92091176176,33772.54431853791,54556.9601066335
2017-11-01,37273.42438231341,27424.956028589997,47823.152009186975
2017-12-01,34504.44055676446,24191.094668226488,45241.97166303653
2018-01-01,35793.77165752442,25272.32983893455,46545.08363267204
2018-02-01,35350.14497766429,24342.699462332188,45575.65548458451
2018-03-01,41000.69247045284,30738.335522661222,51268.58675264027
2018-04-01,44001.130018970645,33978.16847816219,54353.87449601225
2018-05-01,45598.552376333595,34938.32892981942,55451.07877695046
2018-06-01,45282.07900275731,35538.304375936495,55924.89791534825
