ds,yhat,yhat_lower,yhat_upper
2017-08-01,18340.43692769263,16566.21279078844,19895.279215814706
2017-09-01,18295.315027217515,16636.320545884762,20020.961948771826
2017-10-01,18876.171888506055,17041.05668316189,20473.050616421155
2017-11-01,18326.870298749698,16606.219587002517,20026.11574710367
2017-12-01,17783.89296063191,15898.667429055113,19448.72723480664
2018-01-01,17418.15498779541,15794.245806334424,19122.135816665672
2018-02-01,16869.084613943167,14934.310539007944,18543.879228112684
2018-03-01,18742.76409246009,16990.6700306982,20447.06091441875
2018-04-01,17393.056679314243,15617.57381091284,19031.880091069914
2018-05-01,19416.81936939515,17664.045694151766,21214.335690407126
2018-06-01,20116.522273368857,18490.751537205728,21790.159733598466
2018-07-01,20589.4883779195,18885.73568466498,22296.89075018574
2018-08-01,18701.46461178343,16933.034782812727,20447.588166068028
2018-09-01,18762.63194270483,17028.190605128202,20476.863631181746
2018-10-01,19508.803124467926,17878.933305437695,21235.597467998145
2018-11-01,18872.40873325118,17080.605737323014,20616.04813100996
2018-12-01,18281.023651548363,16579.659046237528,20048.232266755247
2019-01-01,18085.600829363826,16396.950553684837,19867.336825214064
2019-02-01,17381.00790090682,15708.878846120655,19183.534698540796
2019-03-01,19092.443912042145,17328.992452689472,20719.470334561218
2019-04-01,17856.308628819115,16106.64575310537,19594.79528143692
2019-05-01,19944.000203651623,18376.958488902168,21733.086202682014
2019-06-01,20976.991577455647,19285.05952337499,22769.538578127787
2019-07-01,21191.005180092623,19380.107877256523,22800.31080179501
2019-08-01,19034.61258977116,17378.677708910935,20707.668012784205
2019-09-01,19218.206614707065,17594.485472764143,20935.570841429508
2019-10-01,20140.507184480444,18337.159143492256,21815.29743376582
2019-11-01,19415.577383295782,17808.020521621005,21020.02509412917
2019-12-01,18776.504946859328,17040.45925390137,20510.890794278617
2020-01-01,18759.801372121237,17074.433051602766,20411.68563551121
2020-02-01,17888.573234257095,16298.88400711777,19561.956488129443
2020-03-01,18280.613277327986,16586.392607405993,19980.217118741006
2020-04-01,18482.698457002178,16829.78609974333,20246.06001361202
2020-05-01,20608.91514706159,18785.808321408407,22224.217616723174
2020-06-01,20684.371855472775,19097.608129326443,22520.435236102152
2020-07-01,21714.206009453763,20102.018464475805,23429.969371739633
2020-08-01,20170.434301454603,18389.069565979607,21878.806424840026
2020-09-01,19999.44482839855,18254.954487790215,21601.349551734835
2020-10-01,20460.027583284176,18708.334381728437,22112.709223008278
2020-11-01,19921.417230053343,18230.00115252821,21655.91614832547
2020-12-01,19360.811161571102,17716.846184155507,21010.09496497125
2021-01-01,18763.205967013244,17082.221089232713,20325.611211608324
2021-02-01,18303.441659499553,16659.49120466779,19978.199722388865
2021-03-01,20565.88095613061,18792.82942563816,22350.161597225375
2021-04-01,18937.54105987683,17278.33303231452,20585.68651640851
2021-05-01,21125.573765479217,19447.898896409468,22828.88364467825
2021-06-01,21543.987661114843,19878.11401940668,23185.713476622357
2021-07-01,22331.261598263078,20662.23437277461,23855.055813476127
2021-08-01,20508.335351099064,18665.270411979534,22161.393816799966
2021-09-01,20448.12173253571,18816.053330907143,22197.66648776836
2021-10-01,21087.63632664457,19448.115875304353,22754.549345091436
2021-11-01,20464.308675139495,18805.103164056625,22240.069375430212
2021-12-01,19852.407962467245,18182.06846806841,21532.268964058167
2022-01-01,19438.493068139604,17713.3690214572,20972.63776268079
2022-02-01,18820.304158935473,17206.81311874675,20492.71091247859
2022-03-01,20905.28388947434,19168.69791086068,22648.085915797627
2022-04-01,19394.301018186492,17609.483791397473,21075.13630461761
2022-05-01,21645.651846568657,20083.16938968455,23382.646540224887
2022-06-01,22420.06220182274,20769.18695724727,24134.4213406106
2022-07-01,22941.656847784103,21273.32273100751,24659.712509741083
2022-08-01,20832.776596891446,19069.505829280493,22562.45925514707
2022-09-01,20895.756642814715,19171.70476071104,22569.169447024356
2022-10-01,21721.594302186226,20178.87774557543,23404.905949746062
2022-11-01,21007.87727392681,19297.428165586574,22815.147897541854
2022-12-01,20344.780147714202,18714.54337704588,22013.969751861798
2023-01-01,20122.41701550636,18439.239855233172,21812.947662707415
2023-02-01,19333.80574450971,17565.430316213515,21041.436645891034
2023-03-01,21232.91675174942,19398.591628528924,22956.508989488393
2023-04-01,19853.44629521907,18106.18101120815,21563.581064755777
2023-05-01,22169.52442456187,20486.033126013896,23925.162046074547
2023-06-01,23312.256639622043,21666.527136858243,24939.401624983137
2023-07-01,23544.714881590873,21802.701850005884,25259.684020627854
2023-08-01,21143.838326857887,19440.559847491702,22888.888261675922
2023-09-01,21342.781088045907,19622.312199473068,23089.344633300716
2023-10-01,22361.999221573114,20631.701667228226,24193.878841746708
2023-11-01,21552.10957424409,19826.11845619949,23260.912160071206
2023-12-01,20838.053951230377,19176.452877306718,22598.91613633954
2024-01-01,20814.72915310866,19149.62310579658,22586.195854783473
2024-02-01,19843.523881471378,18054.154328335055,21467.936680863884
2024-03-01,22418.90142341384,20700.73433804221,24070.669993093066
2024-04-01,20493.553102268572,18724.16794407966,22108.430869394706
2024-05-01,22846.09701393939,21125.70969377697,24533.738574979103
2024-06-01,22924.58487606596,21254.714731024957,24711.865956327492
2024-07-01,24060.736331263906,22398.203793457986,25722.731742405816
